Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
B_3_2_P_BLUE_-1_-1_3_0_3_2_P_ORANGE_1_2_2_3_3_2,1,3,0,4,4,0.25,0.0
B_-2_1_P_BLUE_-2_0_-1_0_2_-4_P_ORANGE_-3_3_-2_0_1_-1,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-2_-2_0_-1_2_-5_P_ORANGE_-3_4_-1_0_-1_1,1,3,0,4,4,0.25,0.0
B_-2_4_P_BLUE_-3_4_-1_4_0_0_P_ORANGE_-3_4_-2_4_-1_4,1,3,0,4,4,0.25,0.0
B_1_1_P_BLUE_-3_-3_0_0_0_0_P_ORANGE_-2_-1_0_-1_2_2,1,3,0,4,4,0.25,0.0
B_-2_4_P_BLUE_-2_1_-2_3_-2_4_P_ORANGE_-2_3_-2_4_-1_4,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-1_-1_0_-1_2_-5_P_ORANGE_-3_4_-1_0_-1_1,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-4_-5_-1_-2_-1_-1_P_ORANGE_0_0_0_1_3_4,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-3_-4_0_0_1_0_P_ORANGE_-1_-1_0_0_2_2,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-4_4_-1_1_0_0,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-4_-4_-1_0_0_-1_P_ORANGE_-1_0_0_0_3_3,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-2_4_-2_4_0_1_P_ORANGE_-1_4_-1_4_-1_4,1,3,0,4,4,0.25,0.0
B_0_4_P_BLUE_0_2_0_4_3_3_P_ORANGE_-1_4_0_5_1_4,1,3,0,4,4,0.25,0.0
B_0_4_P_BLUE_0_2_1_4_2_4_P_ORANGE_-2_4_0_4_1_4,1,3,0,4,4,0.25,0.0
B_3_-3_P_BLUE_1_-4_2_-5_3_-3_P_ORANGE_-1_-1_3_-3_3_-2,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-3_0_-2_4_-1_3_P_ORANGE_-2_4_-1_4_0_4,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-1_0_-1_0_2_-4_P_ORANGE_-4_3_-1_0_0_-1,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_3_-1_5_0_1_P_ORANGE_-1_2_-1_4_-1_4,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_0_-1_3_-1_4_P_ORANGE_-4_0_-1_4_-1_4,1,3,0,4,4,0.25,0.0
B_-3_-2_P_BLUE_-4_-3_-3_-1_1_0_P_ORANGE_-3_-1_-2_0_2_3,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-1_-3_0_-1_1_-5_P_ORANGE_-2_3_-1_1_-1_2,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-4_3_0_0_0_0,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-4_-4_0_-2_0_0_P_ORANGE_-1_0_-1_1_2_4,1,3,0,4,4,0.25,0.0
B_2_1_P_BLUE_-3_-4_0_-1_1_0_P_ORANGE_-1_-2_0_0_3_3,1,3,0,4,4,0.25,0.0
B_2_-3_P_BLUE_1_-4_2_-3_3_-2_P_ORANGE_0_0_2_-3_2_-2,1,3,0,4,4,0.25,0.0
B_0_-1_P_BLUE_-1_-1_0_-1_2_-4_P_ORANGE_-3_4_-1_0_-1_1,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_0_-3_0_-2_1_-4_P_ORANGE_-2_1_-2_4_-1_2,1,3,0,4,4,0.25,0.0
B_-4_3_P_BLUE_-4_0_-4_3_3_3_P_ORANGE_-4_3_-3_4_-2_3,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_0_-1_3_-1_4_P_ORANGE_-1_4_-1_4_1_4,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_3_-1_4_1_0_P_ORANGE_-1_4_0_4_0_4,1,3,0,4,4,0.25,0.0
B_-2_0_P_BLUE_-3_-5_-1_-2_-1_-1_P_ORANGE_-3_4_-1_0_-1_0,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-1_-5_-1_-2_0_-3_P_ORANGE_-1_2_0_4_1_1,1,3,0,4,4,0.25,0.0
B_0_-1_P_BLUE_-3_-4_-1_-2_-1_-1_P_ORANGE_-1_0_0_1_2_4,1,3,0,4,4,0.25,0.0
B_-1_-1_P_BLUE_-3_-5_-1_-1_0_0_P_ORANGE_-1_-1_-1_1_3_3,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-3_-4_0_-2_0_-1_P_ORANGE_-1_0_-1_4_0_0,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-3_-4_0_-3_1_-2_P_ORANGE_-2_1_-1_3_1_2,1,3,0,4,4,0.25,0.0
B_-2_4_P_BLUE_-3_4_-2_1_0_3_P_ORANGE_-3_3_-2_4_-1_4,1,3,0,4,4,0.25,0.0
B_0_-5_P_BLUE_-2_-5_0_-5_0_-5_P_ORANGE_-1_-5_0_-5_0_-2,1,3,1,3,4,0.25,0.25
B_0_0_P_BLUE_-4_-4_-1_-2_0_-1_P_ORANGE_-1_0_-1_2_0_0,1,3,0,4,4,0.25,0.0
B_-1_0_P_BLUE_-2_0_-1_0_3_-4_P_ORANGE_-4_3_-1_0_1_-1,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_1_-1_4_0_4_P_ORANGE_-1_3_-1_4_-1_4,1,3,0,4,4,0.25,0.0
B_-1_-1_P_BLUE_-3_-4_-1_-1_0_-1_P_ORANGE_-1_0_0_0_2_3,1,3,0,4,4,0.25,0.0
B_0_1_P_BLUE_-4_-4_0_0_1_0_P_ORANGE_-2_-1_0_0_3_3,1,3,0,4,4,0.25,0.0
B_-1_4_P_BLUE_-1_1_-1_3_0_4_P_ORANGE_-1_4_-1_4_-1_4,1,3,0,4,4,0.25,0.0
B_-3_4_P_BLUE_-4_-1_-3_4_-1_1_P_ORANGE_-3_2_-3_4_-1_3,1,3,0,4,4,0.25,0.0
B_-2_0_P_BLUE_-1_-1_-1_-1_2_-4_P_ORANGE_-4_3_-1_-1_0_0,1,3,0,4,4,0.25,0.0
B_0_4_P_BLUE_-1_4_0_1_0_4_P_ORANGE_-2_4_0_4_0_4,1,3,0,4,4,0.25,0.0
B_0_0_P_BLUE_-2_-4_0_-3_0_-2_P_ORANGE_-1_1_0_4_1_3,2,7,0,9,9,0.2222222222222222,0.0
B_-2_0_P_BLUE_-2_-1_-2_0_2_-3_P_ORANGE_-4_2_-2_0_0_-1,2,7,0,9,9,0.2222222222222222,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_0_0_0_0_2_3,2,7,0,9,9,0.2222222222222222,0.0
B_-1_4_P_BLUE_-2_4_-1_2_-1_4_P_ORANGE_-2_4_-1_4_0_4,2,7,0,9,9,0.2222222222222222,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_-1_-1_0_3_3,3,11,0,14,14,0.21428571428571427,0.0
B_0_0_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-4_3_-1_0_0_-1,5,19,0,24,24,0.20833333333333334,0.0
B_-1_0_P_BLUE_-1_-1_-1_-1_3_-4_P_ORANGE_-3_3_-1_0_0_0,4,16,1,19,20,0.2,0.05
B_0_0_P_BLUE_-2_-4_-1_-4_0_-3_P_ORANGE_-1_2_0_4_1_3,2,8,0,10,10,0.2,0.0
B_0_0_P_BLUE_-3_-4_0_-3_0_-1_P_ORANGE_-3_3_-1_1_2_3,2,8,0,10,10,0.2,0.0
B_-1_0_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-4_3_-1_-1_0_-1,2,8,0,10,10,0.2,0.0
B_0_0_P_BLUE_-3_-5_-1_-1_-1_-1_P_ORANGE_-1_1_0_0_2_3,2,8,0,10,10,0.2,0.0
B_-1_0_P_BLUE_-4_-4_-1_-2_0_0_P_ORANGE_-1_-1_0_0_3_3,2,8,0,10,10,0.2,0.0
B_0_0_P_BLUE_-3_-5_0_-1_0_-1_P_ORANGE_-1_0_0_1_3_3,2,8,0,10,10,0.2,0.0
B_-1_0_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-3_4_-1_0_0_0,2,8,0,10,10,0.2,0.0
B_-1_0_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-4_3_-1_-1_0_0,1,4,0,5,5,0.2,0.0
B_1_1_P_BLUE_-3_-3_0_0_1_0_P_ORANGE_-2_-1_1_0_2_2,1,4,0,5,5,0.2,0.0
B_-1_3_P_BLUE_-1_1_-1_3_-1_4_P_ORANGE_-1_3_-1_3_-1_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-4_-4_0_-2_0_-1_P_ORANGE_-1_0_-1_0_2_4,1,4,1,4,5,0.2,0.2
B_0_0_P_BLUE_0_-2_0_-2_1_-5_P_ORANGE_-1_1_-1_2_1_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-2_-4_-1_-2_0_-3_P_ORANGE_-1_1_0_3_1_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-4_-1_0_0_-1_P_ORANGE_-1_0_-1_0_3_3,1,4,0,5,5,0.2,0.0
B_-1_4_P_BLUE_-1_2_0_4_1_1_P_ORANGE_-2_4_-1_4_0_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-2_-1_-1_0_-1_P_ORANGE_-1_0_0_1_2_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-3_3_-1_0_0_0,1,4,0,5,5,0.2,0.0
B_1_0_P_BLUE_-3_-4_1_-1_1_0_P_ORANGE_-1_-1_1_0_3_2,1,4,0,5,5,0.2,0.0
B_1_-1_P_BLUE_-1_0_0_-1_3_-3_P_ORANGE_-3_3_0_0_0_0,1,4,0,5,5,0.2,0.0
B_-2_-1_P_BLUE_-3_-3_-2_0_0_0_P_ORANGE_-2_-1_-2_0_2_2,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_-1_0_0_3_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-2_-1_-1_2_-5_P_ORANGE_-4_3_0_0_0_0,1,4,0,5,5,0.2,0.0
B_-2_0_P_BLUE_-4_-4_-1_-1_-1_0_P_ORANGE_-4_3_-1_1_0_-1,1,4,2,3,5,0.2,0.4
B_0_0_P_BLUE_-3_-4_-1_-3_0_-1_P_ORANGE_-1_0_0_0_0_3,1,4,0,5,5,0.2,0.0
B_1_4_P_BLUE_0_3_1_0_1_4_P_ORANGE_-1_4_0_4_1_4,1,4,0,5,5,0.2,0.0
B_1_1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_0_0_3_3,1,4,0,5,5,0.2,0.0
B_2_4_P_BLUE_2_4_3_1_3_3_P_ORANGE_-1_4_1_4_2_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-3_-4_-1_-3_0_-1_P_ORANGE_-1_0_-1_1_2_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-3_-4_-1_-1_-1_0_P_ORANGE_-1_0_0_0_2_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-3_-4_-1_-1_0_0_P_ORANGE_-1_-1_0_1_3_3,1,4,0,5,5,0.2,0.0
B_-2_-1_P_BLUE_-4_-4_-1_0_0_0_P_ORANGE_-2_-1_-1_0_3_2,1,4,0,5,5,0.2,0.0
B_1_4_P_BLUE_0_2_1_4_2_4_P_ORANGE_0_4_1_4_1_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-4_-5_-1_-1_0_-1_P_ORANGE_-1_0_0_1_3_3,1,4,0,5,5,0.2,0.0
B_-4_3_P_BLUE_-4_-2_-4_1_-4_3_P_ORANGE_-4_3_-2_4_-1_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_0_-2_3_-4_P_ORANGE_-4_3_0_-1_0_1,1,4,0,5,5,0.2,0.0
B_-1_4_P_BLUE_-2_1_-1_4_-1_4_P_ORANGE_-1_4_-1_4_-1_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-3_-4_-1_-2_-1_-1_P_ORANGE_0_0_0_1_2_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-2_-5_-1_-1_-1_0_P_ORANGE_-1_0_0_0_3_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-2_-4_-1_-1_0_-2_P_ORANGE_0_0_0_1_2_4,1,4,0,5,5,0.2,0.0
B_2_1_P_BLUE_-3_-3_1_-1_2_0_P_ORANGE_-2_-1_1_0_3_2,1,4,0,5,5,0.2,0.0
B_-1_3_P_BLUE_-1_1_-1_3_-1_4_P_ORANGE_-1_3_-1_4_-1_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-2_-1_-1_2_-5_P_ORANGE_-3_4_0_0_0_0,1,4,1,4,5,0.2,0.2
B_-1_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_0_0_0_2_4,1,4,0,5,5,0.2,0.0
B_1_0_P_BLUE_-3_-3_1_0_1_0_P_ORANGE_-1_-1_1_0_2_2,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-3_0_-1_1_0_P_ORANGE_-2_-1_0_0_2_2,1,4,1,4,5,0.2,0.2
B_0_0_P_BLUE_-3_-5_-1_0_0_-1_P_ORANGE_-1_0_0_-1_2_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_2_2_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-1_0_0_1_3_4,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-4_-4_-1_-1_-1_-1_P_ORANGE_-1_0_0_0_2_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-2_0_-1_2_-5_P_ORANGE_0_0_0_1_3_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_0_0_-2_3_-4_P_ORANGE_-3_3_-1_0_0_0,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-3_0_0_0_0_P_ORANGE_-1_-1_0_0_2_2,1,4,1,4,5,0.2,0.2
B_0_0_P_BLUE_-1_-3_1_-4_1_-2_P_ORANGE_-2_1_-1_2_0_2,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-1_-2_-1_0_3_-4_P_ORANGE_-4_3_-1_1_0_-1,1,4,0,5,5,0.2,0.0
B_1_0_P_BLUE_-3_-3_0_0_1_-1_P_ORANGE_-2_-1_0_0_2_2,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_0_0_-2_3_-4_P_ORANGE_-4_3_0_-1_0_0,1,4,0,5,5,0.2,0.0
B_2_0_P_BLUE_-4_-4_-1_0_0_-1_P_ORANGE_0_-1_0_0_3_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-3_-5_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_3_3,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-2_0_-1_0_2_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-3_-1_-1_2_-5_P_ORANGE_-1_0_0_1_2_3,1,4,0,5,5,0.2,0.0
B_-1_-1_P_BLUE_-3_-5_-1_-1_0_0_P_ORANGE_-1_0_-1_0_3_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-2_0_-4_1_-2_P_ORANGE_-2_1_0_3_2_3,1,4,0,5,5,0.2,0.0
B_0_-1_P_BLUE_-1_0_0_-1_2_-5_P_ORANGE_-3_4_0_0_0_1,1,4,0,5,5,0.2,0.0
B_0_1_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_-1_0_-1_3_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_0_-2_3_-5_P_ORANGE_-4_3_-1_0_0_0,1,4,1,4,5,0.2,0.2
B_0_4_P_BLUE_-1_0_-1_4_0_3_P_ORANGE_-1_4_0_4_0_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_-1_1_2_4,1,4,0,5,5,0.2,0.0
B_3_3_P_BLUE_-1_0_3_0_3_3_P_ORANGE_0_4_2_4_3_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-4_-1_-3_-1_-1_P_ORANGE_0_0_0_2_2_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-3_0_-4_1_-2_P_ORANGE_-2_3_-1_1_0_2,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_-1_0_0_3_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_0_-3_0_-1_1_-5_P_ORANGE_-2_4_-1_1_0_1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-5_-1_-2_0_-1_P_ORANGE_-3_4_-1_1_0_0,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-2_-1_-1_-1_2_-4_P_ORANGE_-4_3_-1_0_0_-1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_-2_P_ORANGE_0_0_0_0_2_4,1,4,0,5,5,0.2,0.0
B_0_4_P_BLUE_0_2_0_4_2_4_P_ORANGE_0_4_0_4_0_5,1,4,0,5,5,0.2,0.0
B_-2_4_P_BLUE_-3_1_-2_4_-1_3_P_ORANGE_-2_3_-2_4_-1_4,1,4,0,5,5,0.2,0.0
B_0_-1_P_BLUE_-3_-4_-1_-1_0_-2_P_ORANGE_-1_0_-1_1_2_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-5_-1_-1_0_-2_P_ORANGE_-1_0_0_1_3_3,1,4,0,5,5,0.2,0.0
B_-2_-2_P_BLUE_-4_-4_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_2_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-4_0_0_1_0_P_ORANGE_-2_-1_0_0_2_2,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-3_1_-4_1_-2_P_ORANGE_-1_1_-1_3_0_2,1,4,0,5,5,0.2,0.0
B_3_0_P_BLUE_-3_-3_1_-1_1_0_P_ORANGE_-1_-1_1_0_3_2,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-5_-1_-3_2_-4_P_ORANGE_-2_1_-1_4_0_2,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_0_0_-1_3_-4_P_ORANGE_-4_3_0_0_1_-1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-4_0_-3_0_-2_P_ORANGE_-1_1_-1_4_0_1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-2_0_-1_2_-5_P_ORANGE_-3_3_-1_0_2_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_0_0_-2_3_-4_P_ORANGE_-3_4_0_-1_0_1,1,4,0,5,5,0.2,0.0
B_-2_0_P_BLUE_-3_0_-2_0_2_-3_P_ORANGE_-3_2_-2_0_1_-1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-5_-1_-1_0_0_P_ORANGE_-1_-1_-1_1_2_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-4_0_0_0_0_P_ORANGE_-1_-1_0_-1_2_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-3_0_0_0_0_P_ORANGE_-2_-1_0_0_2_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_-1_-1_2_-4_P_ORANGE_-3_3_-1_0_0_-1,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-2_-2_0_-3_2_-4_P_ORANGE_-2_1_-1_2_1_1,1,4,0,5,5,0.2,0.0
B_-2_-1_P_BLUE_-4_-3_-2_0_0_0_P_ORANGE_-2_0_-2_0_2_2,1,4,0,5,5,0.2,0.0
B_-1_4_P_BLUE_-2_4_-1_1_-1_4_P_ORANGE_-2_4_-1_3_-1_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-2_0_-1_0_2_-3_P_ORANGE_-3_3_-1_0_1_-1,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-2_-1_0_3_-4_P_ORANGE_-3_3_0_-1_0_1,1,4,0,5,5,0.2,0.0
B_0_4_P_BLUE_0_2_0_4_1_4_P_ORANGE_-1_4_1_4_1_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-5_0_-1_0_-1_P_ORANGE_-1_0_-1_0_3_3,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-2_-1_-1_2_-4_P_ORANGE_-3_4_0_0_0_0,1,4,0,5,5,0.2,0.0
B_0_-1_P_BLUE_-1_-1_0_-1_2_-4_P_ORANGE_-3_3_0_-1_0_1,1,4,0,5,5,0.2,0.0
B_3_3_P_BLUE_3_0_3_2_3_3_P_ORANGE_1_4_2_4_3_3,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_-1_-1_P_ORANGE_0_0_0_1_2_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_0_0_0_0_2_4,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-3_3_-1_0_1_-1,1,4,0,5,5,0.2,0.0
B_-2_4_P_BLUE_-2_1_-2_4_-1_4_P_ORANGE_-2_4_-2_4_-2_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-3_-5_-1_-1_0_-2_P_ORANGE_0_0_0_1_1_3,1,4,0,5,5,0.2,0.0
B_-3_1_P_BLUE_-2_0_-1_-1_3_-4_P_ORANGE_-4_3_-1_0_1_-1,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-4_-4_-1_-1_1_0_P_ORANGE_-2_-1_-1_0_3_3,1,4,0,5,5,0.2,0.0
B_1_4_P_BLUE_1_-1_1_3_1_4_P_ORANGE_0_4_1_4_1_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_0_-3_1_-5_1_-2_P_ORANGE_-1_1_-1_2_1_4,1,4,0,5,5,0.2,0.0
B_0_0_P_BLUE_-1_-2_0_-1_2_-4_P_ORANGE_-3_4_0_0_0_1,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-3_3_-1_0_0_1,1,4,0,5,5,0.2,0.0
B_-1_0_P_BLUE_-1_-1_-1_-1_3_-4_P_ORANGE_-3_3_-1_0_0_-1,4,17,1,20,21,0.19047619047619047,0.047619047619047616
B_0_0_P_BLUE_-2_-3_0_-5_2_-3_P_ORANGE_-2_2_-1_4_1_2,3,13,0,16,16,0.1875,0.0
B_-1_0_P_BLUE_-1_-1_-1_-1_3_-4_P_ORANGE_-4_3_0_-1_0_0,3,13,0,16,16,0.1875,0.0
B_-1_0_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-4_3_-1_-1_0_-1,4,18,0,22,22,0.18181818181818182,0.0
B_-1_0_P_BLUE_-1_0_-1_0_3_-4_P_ORANGE_-4_3_-1_0_0_0,2,9,0,11,11,0.18181818181818182,0.0
B_-1_0_P_BLUE_-1_-1_0_-1_3_-4_P_ORANGE_-4_3_0_-1_0_0,2,9,0,11,11,0.18181818181818182,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_-1_0_1_3_3,2,9,0,11,11,0.18181818181818182,0.0
B_0_0_P_BLUE_-3_-4_-1_-2_-1_-1_P_ORANGE_0_0_0_2_2_4,2,9,0,11,11,0.18181818181818182,0.0
B_-1_0_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_-1_0_0_3_3,2,9,0,11,11,0.18181818181818182,0.0
B_-1_0_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_-1_-1_0_2_3,2,9,0,11,11,0.18181818181818182,0.0
B_-1_0_P_BLUE_-1_-2_-1_-1_3_-4_P_ORANGE_-3_3_-1_1_0_0,2,9,0,11,11,0.18181818181818182,0.0
B_-1_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_0_-1_1_3_3,2,9,0,11,11,0.18181818181818182,0.0
B_0_0_P_BLUE_-4_-4_0_-2_0_0_P_ORANGE_-1_-1_-1_1_3_3,2,9,0,11,11,0.18181818181818182,0.0
B_0_0_P_BLUE_-4_-4_-1_-1_0_0_P_ORANGE_-1_0_-1_0_3_3,3,14,0,17,17,0.17647058823529413,0.0
B_-2_4_P_BLUE_-2_2_-2_4_-1_4_P_ORANGE_-2_4_-2_4_-1_4,2,10,0,12,12,0.16666666666666666,0.0
B_0_0_P_BLUE_-3_-4_-1_-2_0_-1_P_ORANGE_-1_1_0_0_2_4,2,10,1,11,12,0.16666666666666666,0.08333333333333333
B_0_0_P_BLUE_0_-1_0_-1_2_-4_P_ORANGE_-3_4_-1_0_-1_1,2,10,0,12,12,0.16666666666666666,0.0
B_0_0_P_BLUE_-4_-4_0_-1_0_0_P_ORANGE_-1_0_0_0_2_3,2,10,0,12,12,0.16666666666666666,0.0
B_0_0_P_BLUE_-2_-4_-1_-4_0_-3_P_ORANGE_-1_2_0_2_0_3,1,5,0,6,6,0.16666666666666666,0.0
B_-2_4_P_BLUE_-2_2_-2_4_-2_4_P_ORANGE_-2_4_-2_4_-1_4,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-4_-4_-1_-2_0_-1_P_ORANGE_-1_0_0_0_0_2,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-3_-5_-1_-1_0_-2_P_ORANGE_0_0_0_1_0_3,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-2_-2_-1_-3_0_-2_P_ORANGE_-1_1_0_2_2_3,1,5,0,6,6,0.16666666666666666,0.0
B_-1_0_P_BLUE_-3_-5_0_-1_0_-1_P_ORANGE_-1_0_0_1_2_4,1,5,0,6,6,0.16666666666666666,0.0
B_0_-1_P_BLUE_-3_-5_0_-2_0_-1_P_ORANGE_-1_0_0_0_2_3,1,5,0,6,6,0.16666666666666666,0.0
B_-1_4_P_BLUE_-2_4_-1_2_-1_4_P_ORANGE_-3_4_-1_4_-1_4,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-3_-5_-1_-3_-1_-1_P_ORANGE_-2_1_0_0_2_4,1,5,1,5,6,0.16666666666666666,0.16666666666666666
B_-2_0_P_BLUE_-2_-1_-1_-1_3_-3_P_ORANGE_-4_2_-1_0_0_-1,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-1_-2_0_-1_2_-5_P_ORANGE_0_0_0_1_3_4,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-3_-5_0_-2_0_0_P_ORANGE_0_0_0_1_2_4,1,5,0,6,6,0.16666666666666666,0.0
B_0_0_P_BLUE_-2_-5_-1_-2_0_-3_P_ORANGE_-1_2_1_1_1_3,1,5,0,6,6,0.16666666666666666,0.0
